P,E,Q
0.653448257,3.310344828,1.346796798
9.094827637,2.812068966,1.341754568
20.36206891,2.477586207,1.51388584
7.034482815,2.225862069,0.924466637
0.989655184,2.501724138,0.945331034
1.600000013,2.763793103,0.942549114
0.115517238,2.725862069,0.96845574
1.146551698,3.1,0.650482337
8.737931016,3.40862069,0.720691031
1.434482772,3.089655172,1.250820573
0.005172414,3.187931034,0.972628619
0,3.337931034,0.782762611
0,3.45862069,0.791977719
0.044827587,3.315517241,0.057377091
0,3.322413793,0.570119636
0.031034483,3.45862069,0.731992579
0.041379311,3.262068966,0.78710936
0.127586208,3.279310345,0.818579825
0.094827586,3.520689655,0.60715394
0,3.481034483,0.647317903
0,3.344827586,0.560904527
0.660344816,3.122413793,0.767635923
0.268965517,2.903448276,0.671659699
0.184482762,3.213793103,0.577074435
1.855172416,3.344827586,0.575509605
0,3.305172414,0.578987004
0,3.403448276,0.578987004
0,3.5,0.612022299
0,3.577586207,0.589245333
0,3.618965517,0.500571647
0,3.517241379,0.514133505
0,3.529310345,0.517437035
0,3.556896552,0.524217963
0,3.606896552,0.526130533
0,3.50862069,0.431719139
0,3.463793103,0.443890037
0,3.605172414,0.384078766
0,3.718965517,0.384078766
0,3.551724138,0.391033565
0,3.629310345,0.403204463
0,3.69137931,0.328092636
0,3.822413793,0.366691769
0,3.848275862,0.36147567
0,3.715517241,0.24167926
0,3.451724138,0.388773256
0,3.45,0.374515918
0,3.50862069,0.331222295
0,3.477586207,0.340959014
0,3.118965517,0.388077776
0,3.286206897,0.331570035
0,3.262068966,0.292101552
0,3.179310345,0.335916785
0,3.220689655,0.278018084
0,3.217241379,0.276453254
0,3.353448276,0.358346011
0,3.456896552,0.328266506
0,3.313793103,0.324789106
0,3.294827586,0.324962976
0,3.470689655,0.324789106
0,3.54137931,0.30235988
0,3.54137931,0.306011149
0,3.539655172,0.30305536
0,3.524137931,0.208643965
0,3.560344828,0.208643965
0,3.524137931,0.220814863
0,3.406896552,0.220814863
0,3.3,0.220814863
0,3.14137931,0.220814863
0.35344828,2.470689655,0.226030963
1.000000002,2.484482759,0.222553563
27.62241362,2.365517241,0.222553563
1.675862056,2.570689655,0.215598764
0.120689656,2.810344828,0.215598764
9.6965517,2.734482759,0.170392572
0.731034496,2.746551724,0.153005575
0,2.99137931,0.161699073
0.020689655,2.725862069,0.161699073
0.367241381,2.813793103,0.17908607
2.120689646,2.732758621,0.17908607
1.503448275,2.484482759,0.161699073
0.112068967,3.127586207,0.173869971
0,3.348275862,0.18256347
0,3.406896552,0.199950467
0,3.589655172,0.199950467
0,3.437931034,0.201689167
0,3.389655172,0.168653872
0.005172414,3.544827586,0.206905266
0.027586207,3.660344828,0.198211767
0,3.629310345,0.198211767
0,3.70862069,0.220814863
0,3.682758621,0.224292263
0,3.734482759,0.227769662
0,3.632758621,0.227769662
0,3.572413793,0.436239758
0,3.496551724,0.395728055
0,3.581034483,0.296274431
0,3.565517241,0.334873565
0,3.589655172,0.350695732
0.239655173,3.575862069,0.234724461
0,3.572413793,0.349130902
0,3.686206897,0.348435422
0,3.813793103,0.308966939
0,4.036206897,0.273323595
0,4.151724138,0.191256968
0,4.203448276,0.234724461
0,4.256896552,0.355042481
0,4.356896552,0.30149053
0,4.439655172,0.279061304
0,4.168965517,0.278887434
0,3.982758621,0.282190963
0,3.801724138,0.282712573
0,3.896551724,0.282364833
0,4.182758621,0.24515666
0.329310341,4.255172414,0.24515666
0,4.346551724,0.24515666
0,4.35862069,0.24515666
0,4.268965517,0.24515666
0.012068965,4.355172414,0.24515666
0.158620694,4.196551724,0.24515666
0,4.237931034,0.227769662
0,4.251724138,0.238201861
0.05862069,4.5,0.238201861
0,4.672413793,0.23994056
0,4.774137931,0.23994056
0,4.815517241,0.23994056
0.001724138,4.987931034,0.23994056
0,4.931034483,0.23994056
0,4.760344828,0.23994056
0,4.570689655,0.23994056
0,4.443103448,0.226030963
0,4.625862069,0.226030963
0,4.522413793,0.280104524
0.118965516,4.34137931,0.293492512
2.010344788,4.343103448,0.279756784
0.315517242,4.674137931,0.266368796
2.429310304,4.767241379,0.246199879
1.718965566,4.936206897,0.246199879
2.094827563,5.065517241,0.340611274
0.501724142,5.039655172,0.261152697
0.165517243,5.14137931,0.222901303
0.82068966,5.355172414,0.236115421
0,5.463793103,0.250546629
0,5.505172414,0.250198889
0,5.643103448,0.232464152
0,5.917241379,0.226204833
0.010344828,5.796551724,0.272801985
0.050000001,5.443103448,0.319920747
4.943103439,5.087931034,0.319051397
0,4.912068966,0.338524834
0,4.986206897,0.339046444
0.127586207,5.172413793,0.352956042
0,5.35,0.352956042
0.282758623,5.287931034,0.313835298
1.820689657,5.15862069,0.316443348
2.329310323,5.227586207,0.338872574
4.037931069,5.353448276,0.328266506
0.900000001,5.168965517,0.268629106
2.468965533,5.160344828,0.269324585
0,5.313793103,0.195951458
0,5.482758621,0.380253627
0.010344828,5.494827586,0.288798022
0,5.505172414,0.207079136
0,5.593103448,0.270193935
0,5.898275862,0.126751209
0.012068966,6.074137931,0.308966939
0,5.712068966,0.30305536
0.539655177,5.420689655,0.30305536
1.863793111,5.332758621,0.306532759
1.00689655,5.551724138,0.30479406
0,5.746551724,0.191952448
0.179310344,5.689655172,0.227421922
0.015517242,5.636206897,0.227421922
0,5.462068966,0.214033935
0.01724138,5.603448276,0.227421922
0.734482755,5.515517241,0.200645947
0.024137931,5.896551724,0.227943532
0.305172416,5.927586207,0.24011443
0.291379307,5.706896552,0.23959282
2.432758635,6.024137931,0.205514306
0,5.839655172,0.24463505
2.865517254,6.077586207,0.24341796
0.396551719,5.69137931,0.230203842
2.122413788,6.096551724,0.30201214
2.867241384,5.855172414,0.208209291
0.03275862,5.612068966,0.208122356
0.122413793,5.701724138,0.196125328
1.6586207,5.334482759,0.221858083
6.301724187,5.755172414,0.268281366
1.827586192,4.224137931,0.225683223
6.136206915,3.782758621,0.200819817
20.16034465,3.570689655,0.252633068
35.36034459,3.453448276,0.319746877
36.40689678,4.117241379,0.150397525
16.59482745,3.974137931,0.252806938
8.703448312,4.506896552,0.264456226
9.1241379,4.934482759,0.266021056
17.42758625,4.493103448,0.408420563
3.091379357,4.131034483,0.525956663
0.037931035,5.260344828,0.447715176
0,5.910344828,0.488574619
0,5.939655172,0.30253375
0,5.789655172,0.410680872
0.046551725,5.622413793,0.366691769
0.129310346,5.367241379,0.382861677
0.922413791,5.687931034,0.431719139
0.298275861,5.310344828,0.311574989
0.344827586,5.348275862,0.339220314
0.063793104,5.239655172,0.348957032
0.687931029,5.475862069,0.323572016
0.039655172,5.596551724,0.340785144
1.910344825,5.448275862,0.3630405
0.013793104,5.625862069,0.315747868
0.456896549,5.910344828,0.282017093
0.01724138,6.120689655,0.228465142
0,6.179310345,0.24237474
0,5.927586207,0.265847186
0.022413794,5.605172414,0.261674307
0,5.227586207,0.24498279
1.327586207,5.810344828,0.295752821
0,5.468965517,0.249851149
0.244827589,6.439655172,0.245678269
0.001724138,6.34137931,0.248373254
0,6.382758621,0.151614615
0,6.006896552,0.186040869
0,6.162068966,0.18117251
0.217241376,6.062068966,0.187953439
1.410344818,5.637931034,0.190213749
0.765517243,5.29137931,0.188475049
2.675862052,5.425862069,0.176304151
32.46896551,6.431034483,0.176304151
2.689655144,4.198275862,0.251415978
1.915517228,4.327586207,0.197446739
4.34482759,4.632758621,0.200819817
24.28103448,4.879310345,0.199081117
12.34310343,3.763793103,0.271932635
8.867241527,3.074137931,0.576378955
7.294827589,4.072413793,0.487879139
6.615517228,4.524137931,0.336960004
7.61034472,4.701724138,0.461450904
8.124137901,4.543103448,0.42128694
3.972413798,4.167241379,0.538127561
9.137931081,3.974137931,0.697218585
5.327586177,3.337931034,0.686960257
6.677586159,4.272413793,0.807452147
0.30344828,3.901724138,1.078167692
0,4.477586207,1.190139953
0,4.770689655,1.131893513
1.462068968,4.820689655,1.079384782
0.581034481,4.956896552,1.500671722
0.974137929,5.018965517,1.284725218
9.91551724,4.95,0.959762241
6.748275816,4.053448276,0.888127813
2.01724136,4.717241379,0.744858957
17.33103449,4.331034483,0.654098832
16.36896546,3.693103448,0.741207688
14.96206904,3.625862069,0.593939822
20.6482759,3.960344828,0.706607563
26.18965522,3.465517241,1.139022182
13.72758616,3.663793103,1.723051415
14.81896549,3.55,2.590836442
12.37413804,3.260344828,4.011527977
28.39655169,2.903448276,4.397171574
19.88620694,3.031034483,4.275810334
37.3689655,2.946551724,4.698835974
51.72931063,2.886206897,8.698540792
29.09482747,2.884482759,9.678645821
27.71379314,3.246551724,12.48282072
5.503448248,3.444827586,14.08781442
2.922413768,4.318965517,20.79258826
2.413793104,4.194827586,18.29946674
2.687931014,3.987931034,12.99973614
14.25172406,4.05,10.61893463
2.637931051,3.998275862,7.156314148
1.229310352,3.85,6.019378406
6.172413739,3.925862069,5.666770103
2.644827578,3.870689655,4.548090708
6.856896567,3.713793103,3.99918321
4.43448276,3.917241379,3.68673887
2.551724137,3.965517241,3.807056892
1.69137931,4.110344828,4.087335285
5.329310332,4.251724138,3.970320795
19.99482756,4.184482759,4.040042653
19.49482773,3.139655172,4.705964642
4.844827597,3.187931034,4.686838946
2.789655162,4.224137931,6.441013087
3.441379306,3.903448276,5.855940632
18.10517234,4.084482759,6.742155876
3.632758611,3.982758621,4.741781856
0.05,4.24137931,4.734653188
2.508620692,4.2,4.406908291
3.472413829,4.172413793,3.433758063
9.368965441,4.644827586,3.090191
0.713793114,4.068965517,2.582316814
3.217241379,4.203448276,2.532068392
0.696551719,4.284482759,2.701591613
0.377586202,4.175862069,2.768531553
2.772413799,4.060344828,2.306732909
5.843103485,4.05862069,2.231099472
8.706896487,4.417241379,2.60370282
6.618965533,3.868965517,2.928491927
12.89655168,3.437931034,2.625610437
6.122413788,3.705172414,2.339942074
24.72758627,3.806896552,2.456956564
38.77241376,2.834482759,4.396649964
74.60172419,2.656896552,6.618882067
18.89482747,3,11.22365439
7.606896567,3.124137931,20.22716312
2.134482752,3.481034483,25.91392825
10.2603448,3.746551724,26.63253285
0,3.748275862,25.42813555
1.539655191,3.839655172,21.65411397
0,4.134482759,28.73705499
0.100000003,4.324137931,6.155866333
7.801724127,4.351724138,5.413789296
3.40689653,4.262068966,4.925388547
5.024137941,4.244827586,4.238602161
12.32241375,3.648275862,3.866346551
5.386206871,3.406896552,3.643288765
9.108620688,3.425862069,3.392029269
7.794827589,3.653448276,3.232068897
7.25344829,3.653448276,3.431323884
3.318965496,3.39137931,3.444364132
10.21551724,2.765517241,3.715775155
1.834482745,3.453448276,4.517315724
1.101724142,3.565517241,4.859317956
11.77931037,4.227586207,4.586689843
15.8568965,3.932758621,3.957454416
1.391379313,3.489655172,3.813837821
0,3.798275862,3.795233733
0.356896558,4.136206897,3.339346668
0.062068964,3.75,2.849207219
0.224137927,3.760344828,2.565625296
7.908620632,3.918965517,2.48025514
1.953448276,3.679310345,1.855018724
7.324137906,3.9,1.45250974
8.555172438,3.648275862,1.955689436
4.682758664,3.955172414,1.791382314
1.758620684,4.025862069,1.624641012
1.450000011,4.120689655,1.620120392
2.90689656,4.117241379,1.467375623
3.48103447,4.084482759,1.523100948
4.015517229,3.205172414,1.335321379
2.686206906,3.055172414,1.27272819
26.17413791,3.131034483,1.257253762
13.7965518,2.417241379,1.324019831
7.565517237,2.731034483,1.325410791
8.670689671,3.094827586,1.114506516
11.98275856,3.032758621,1.242648685
18.13965506,3.49137931,1.109116547
12.99655161,3.481034483,1.243170295
14.82413789,2.8,1.822331169
21.98965514,2.824137931,1.659936616
5.099999987,3.025862069,2.36011099
6.637931096,2.946551724,3.048636077
8.775862093,3.196551724,2.729236938
16.51896555,2.932758621,7.02295588
4.560344828,2.967241379,21.46285699
6.782758612,3.451724138,31.03526826
5.294827578,3.327586207,21.48580783
3.100000009,3.606896552,9.931974369
0,3.632758621,6.760412223
0,3.512068966,4.150450084
0.305172419,3.601724138,3.334130569
0,3.586206897,3.534428776
0,3.722413793,2.772008953
0.046551724,3.756896552,2.345158172
2.72758624,3.481034483,1.988550862
0.446551715,3.532758621,1.704968938
1.305172412,3.579310345,1.682365842
0.015517241,3.543103448,1.517537109
0,3.781034483,1.508495871
0,3.555172414,1.348709367
0,3.59137931,1.341928438
0.103448278,3.315517241,1.034874069
3.343103456,3.187931034,0.861351838
1.362068966,3.256896552,0.871610166
0.134482762,3.636206897,0.84639902
0.063793103,3.724137931,0.854397039
0,3.739655172,0.754421805
0,3.818965517,0.750422796
0,3.84137931,0.656359142
0,3.686206897,0.646100813
0.001724138,3.356896552,0.693219575
3.579310339,3.244827586,0.672876789
3.105172404,3.35,0.646448553
2.137931037,3.277586207,0.639319884
0.61206896,3.193103448,0.516741555
0,3.239655172,0.507526446
0,3.096551724,0.553949729
0.10172414,3.1,0.537779821
0,3.274137931,0.350869602
0,3.546551724,0.548559759
0,3.518965517,0.556905518
0,3.362068966,0.502136477
0,3.448275862,0.469622792
0,3.518965517,0.433805578
0,3.55862069,0.430328179
0,3.436206897,0.333308735
0,3.34137931,0.410333132
0,3.262068966,0.410680872
0,3.136206897,0.408768302
0.196551725,3.310344828,0.4209392
0,3.415517241,0.435544278
0,3.462068966,0.402508984
0,3.493103448,0.360084711
0,3.44137931,0.36338824
0,3.477586207,0.355564091
0,3.474137931,0.355911831
0,3.598275862,0.395032575
0,3.594827586,0.394337095
0,3.579310345,0.358693751
0,3.553448276,0.332613255
0,3.522413793,0.212816845
0,3.537931034,0.321659447
0,3.556896552,0.369299819
0,3.551724138,0.329483596
0,3.520689655,0.330005206
0,3.462068966,0.373298828
0,3.496551724,0.329483596
0,3.484482759,0.287233193
0,3.375862069,0.308810456
0,3.355172414,0.339741924
0.182758621,3.239655172,0.288624152
0.053448276,3.263793103,0.246895359
0,3.227586207,0.292101552
0,3.284482759,0.284625143
0,3.284482759,0.260283347
0,3.260344828,0.231247062
0,3.251724138,0.238201861
0,3.201724138,0.273671335
0.015517242,3.232758621,0.271063285
0.010344828,3.234482759,0.246895359
0.387931031,3.234482759,0.248286319
0,3.401724138,0.264630096
0.334482757,3.360344828,0.238549601
0.148275862,3.198275862,0.247243099
0.918965519,3.184482759,0.268455236
0.303448279,3.405172414,0.268368301
0.003448276,3.301724138,0.264890901
0,3.403448276,0.260978827
0,3.332758621,0.268629106
0,3.448275862,0.270020065
0,3.298275862,0.271758765
0,3.436206897,0.257675297
0,3.493103448,0.273845205
0,3.601724138,0.30479406
0,3.613793103,0.283755793
0.662068975,3.59137931,0.257675297
0,3.568965517,0.257849167
0.005172414,3.634482759,0.261326567
0,3.817241379,0.261326567
0,3.865517241,0.248981799
0,4.113793103,0.256979818
0,3.867241379,0.256632078
0,3.684482759,0.255762728
0,3.763793103,0.255762728
0,3.777586207,0.23994056
0,3.803448276,0.23994056
0,3.901724138,0.188301179
0,4.044827586,0.2402883
0.55689655,4.031034483,0.2402883
0.022413792,3.965517241,0.2402883
0,3.932758621,0.2402883
0,4.115517241,0.2402883
0.055172414,4.174137931,0.2402883
0,4.065517241,0.242027
0,4.036206897,0.23994056
0,3.662068966,0.212121365
0.01724138,3.793103448,0.23994056
0.762068956,3.748275862,0.23994056
1.313793114,3.817241379,0.220293254
0,3.996551724,0.220293254
0,4.013793103,0.220293254
0,3.95862069,0.207774616
0,4.187931034,0.207600746
0,4.310344828,0.207600746
0,4.636206897,0.207600746
0,4.613793103,0.207600746
0,4.59137931,0.209165575
0,4.532758621,0.219945514
0,4.672413793,0.219945514
0,4.846551724,0.219945514
0,4.827586207,0.220119384
0,4.856896552,0.203427866
0,4.906896552,0.208643965
0,4.636206897,0.208643965
0,5.012068966,0.208643965
0,4.768965517,0.208643965
0,4.805172414,0.203427866
0.241379313,4.825862069,0.209165575
4.793103438,4.577586207,0.209165575
0.562068966,4.434482759,0.209165575
0,4.565517241,0.209165575
0,4.722413793,0.212990715
0,4.729310345,0.212990715
0,5.075862069,0.215598764
0,5.260344828,0.219250034
0,5.229310345,0.219250034
0,5.260344828,0.215598764
0,5.263793103,0.215598764
0,5.475862069,0.215598764
0,5.175862069,0.212121365
0,5.065517241,0.206905266
0,5.112068966,0.206905266
0,5.506896552,0.191952448
0,5.181034483,0.191952448
0,5.677586207,0.186736349
0,5.643103448,0.161177463
0,5.443103448,0.161177463
0,5.268965517,0.151614615
0,5.303448276,0.151614615
0,5.213793103,0.161177463
0,5.082758621,0.161177463
0,5.137931034,0.151614615
0,5.431034483,0.202558517
0,5.487931034,0.1806509
0,5.144827586,0.322354927
0.253448274,4.974137931,0.169349352
0.16896552,5.255172414,0.138052757
1.505172418,5.398275862,0.266542666
0.044827587,5.160344828,0.132836658
1.317241385,5.143103448,0.132836658
0,5.09137931,0.175087061
0,5.246551724,0.132836658
0,5.24137931,0.186562479
0,5.232758621,0.134575358
1.258620696,5.572413793,0.134575358
0.939655168,5.225862069,0.212642975
4.041379262,5.146551724,0.165698083
1.556896557,5.287931034,0.148658825
0.005172414,5.022413793,0.200819817
4.472413802,4.962068966,0.200645947
1.903448278,4.837931034,0.199950467
0.16551724,5.081034483,0.131619568
1.09137932,4.931034483,0.208643965
2.755172425,5.134482759,0.211947495
